"おおもじ",大文字,"Uppercase Letters",vocabulary
"みみうち",耳打ち,"Whisper In Ear",vocabulary
"しかたがない",仕方がない,"Can't Be Helped",vocabulary
"ぶんか",文化,"Culture",vocabulary
"ち",地,"Earth",vocabulary
"ちか",地下,"Underground",vocabulary
"とち",土地,"Land",vocabulary
"ちず",地図,"Map",vocabulary
"りょうて",両手,"Both Hands",vocabulary
"りょうじつ",両日,"Both Days",vocabulary
"りょうほう",両方,"Both",vocabulary
"すべて",全て,"All",vocabulary
"ぜんりょく",全力,"Full Effort",vocabulary
"ぜんにほん",全日本,"All Japan",vocabulary
"あんぜん",安全,"Safety",vocabulary
"ほうこう",方向,"Direction",vocabulary
"やすい",安い,"Cheap",vocabulary
"あんしん",安心,"Relief",vocabulary
"ふあん",不安,"Uneasiness",vocabulary
"へいあん",平安,"Peace",vocabulary
"しゅう",州,"State",vocabulary
"きゅうしゅう",九州,"Kyuushuu",vocabulary
"ほんしゅう",本州,"Honshuu",vocabulary
"きょく",曲,"Tune",vocabulary
"めいきょく",名曲,"Famous Music",vocabulary
"ある",有る,"To Have",vocabulary
"ゆうめい",有名,"Famous",vocabulary
"つぎ",次,"Next",vocabulary
"じかい",次回,"Next Time",vocabulary
"もくじ",目次,"Table Of Contents",vocabulary
"ねんじ",年次,"Annual",vocabulary
"しぬ",死ぬ,"To Die",vocabulary
"したい",死体,"Dead Body",vocabulary
"しぼう",死亡,"Mortality",vocabulary
"ひつじ",羊,"Sheep",vocabulary
"ようもう",羊毛,"Wool",vocabulary
"ち",血,"Blood",vocabulary
"しゅっけつ",出血,"Bleeding",vocabulary
"くに",国,"Country",vocabulary
"ちゅうごく",中国,"China",vocabulary
"てんごく",天国,"Kingdom Of Heaven",vocabulary
"ぜんこく",全国,"Nationwide",vocabulary
"しこく",四国,"Shikoku",vocabulary
"がいこく",外国,"Foreign Country",vocabulary
"がいこくじん",外国人,"Foreign Person",vocabulary
"べいこく",米国,"United States Of America",vocabulary
"よる",夜,"Night",vocabulary
"こんや",今夜,"Tonight",vocabulary
"しまい",姉妹,"Sisters",vocabulary
"いもうと",妹,"Younger Sister",vocabulary
"おねえさん",お姉さん,"Older Sister",vocabulary
"みせ",店,"Shop",vocabulary
"あかるい",明るい,"Bright",vocabulary
"ふめい",不明,"Unknown",vocabulary
"とうほう",東方,"Eastward",vocabulary
"とうほく",東北,"Tohoku ",vocabulary
"ちゅうとう",中東,"Middle East",vocabulary
"なんとう",南東,"Southeast",vocabulary
"あるく",歩く,"To Walk",vocabulary
"なおす",直す,"To Fix",vocabulary
"なおる",直る,"To Be Fixed",vocabulary
"しょうじき",正直,"Honest",vocabulary
"ちょっこう",直行,"Nonstop",vocabulary
"ながい",長い,"Long",vocabulary
"しゃちょう",社長,"Company President",vocabulary
"まえ",前,"Front",vocabulary
"ごぜん",午前,"AM",vocabulary
"みなみ",南,"South",vocabulary
"うしろ",後ろ,"Behind",vocabulary
"あとで",後で,"After",vocabulary
"ごご",午後,"PM",vocabulary
"おもう",思う,"To Think",vocabulary
"ほし",星,"Star",vocabulary
"せいかつ",生活,"Life",vocabulary
"うみ",海,"Ocean",vocabulary
"かいがい",海外,"Overseas",vocabulary
"てん",点,"Point",vocabulary
"かがく",科学,"Science",vocabulary
"おちゃ",お茶,"Tea",vocabulary
"ちゃいろ",茶色,"Brown",vocabulary
"たべる",食べる,"To Eat",vocabulary
"くび",首,"Neck",vocabulary
"あしくび",足首,"Ankle",vocabulary
"くびになる",首になる,"To Get Fired",vocabulary
"よんじゅうに",四十二,"Forty Two",vocabulary
"なくなる",亡くなる,"To Pass Away",vocabulary
"こもじ",小文字,"Lowercase Letters",vocabulary
"ふゆやすみ",冬休み,"Winter Holiday",vocabulary
"できる",出来る,"To Be Able To Do",vocabulary
"ほうげん",方言,"Dialect",vocabulary
"とうきょう",東京,"Tokyo",vocabulary
"はやくち",早口,"Fast Talker",vocabulary
"たりない",足りない,"Not Enough",vocabulary
"としうえ",年上,"Older",vocabulary
"よのなか",世の中,"Society",vocabulary
"かわり",代わり,"Substitute",vocabulary
"ことし",今年,"This Year",vocabulary
"かえる",代える,"To Replace",vocabulary
"としした",年下,"Younger",vocabulary
"むく",向く,"To Face",vocabulary
"ひがし",東,"East",vocabulary
"わたし",私,"I",vocabulary
"しせいかつ",私生活,"Personal Life",vocabulary
"しりつ",私立,"Private",vocabulary
"こくほう",国宝,"National Treasure",vocabulary
"たからくじ",宝くじ,"Lottery",vocabulary
"いっぽ",一歩,"One Step",vocabulary
"さんびゃく",三百,"Three Hundred",vocabulary
"たす",足す,"To Add",vocabulary
"しゃりょう",車両,"Railroad Car",vocabulary
"はやく",早く,"Early",vocabulary
"し",死,"Death",vocabulary
"あね",姉,"Older Sister",vocabulary
"しつ",〜室,"Room",vocabulary
"くさち",草地,"Meadow",vocabulary
"こくおう",国王,"King",vocabulary
"すいせい",水星,"Mercury",vocabulary
"きんせい",金星,"Venus",vocabulary
"どせい",土星,"Saturn",vocabulary
"かっき",活気,"Energy",vocabulary
"ちちゅう",地中,"Underground",vocabulary
"かつよう",活用,"Conjugation",vocabulary
"かいおうせい",海王星,"Neptune",vocabulary
"しる",知る,"To Know",vocabulary
"てくび",手首,"Wrist",vocabulary
