い	偉	Greatness	kanji	い:on, えら:kun
ちょう	頂	Summit	kanji	ちょう:on, いただき:kun, いただ:kun
しょう	召	Call	kanji	しょう:on, め:kun
はさ	挟	Between	kanji	はさ:kun, きょう:on, しょう:on
こ	枯	Wither	kanji	こ:on, か:kun
ふつ	沸	Boil	kanji	ふつ:on, わ:kun
たく	濯	Wash	kanji	たく:on, すす:kun, ゆす:kun, そそぐ:kun
そう	燥	Dry Up	kanji	そう:on, はしゃ:kun
びん	瓶	Bottle	kanji	びん:on, かめ:kun
こう	耕	Plow	kanji	こう:on, たがや:kun
こう	肯	Agreement	kanji	こう:on, がえんじ:kun
し	脂	Fat	kanji	し:on, あぶら:kun
ふ	膚	Skin	kanji	ふ:on, はだ:kun
けん	軒	House Counter	kanji	けん:on, のき:kun
なん	軟	Soft	kanji	なん:on, やわ:kun
こう	郊	Suburbs	kanji	こう:on
すみ	隅	Corner	kanji	すみ:kun, ぐう:on
せき	隻	Ship Counter	kanji	せき:on
てい	邸	Residence	kanji	てい:on, やしき:kun
ぐん	郡	County	kanji	ぐん:on, こおり:kun
しゃく	釈	Explanation	kanji	しゃく:on, せき:on, す:kun, とく:kun, ゆる:kun
ぼう	肪	Obese	kanji	ぼう:on
かん	喚	Scream	kanji	かん:on, わめ:kun
ひめ	媛	Princess	kanji	ひめ:kun, えん:on
てい	貞	Chastity	kanji	てい:on, さだ:kun
げん	玄	Mysterious	kanji	げん:on, くろ:kun
みょう	苗	Seedling	kanji	みょう:on, びょう:on, なえ:kun, なわ:kun
か	渦	Whirlpool	kanji	か:on, うず:kun
じ	慈	Mercy	kanji	じ:on, いつく:kun
えり	襟	Collar	kanji	えり:kun, きん:on
れん	蓮	Lotus	kanji	れん:on, はす:kun, はちす:kun
りょう	亮	Clear	kanji	りょう:on, あきらか:kun
そう	聡	Wise	kanji	そう:on, さと:kun, みみざと:kun
うら	浦	Bay	kanji	うら:kun, ほ:on
つか	塚	Mound	kanji	つか:kun, ちょう:on
かん	陥	Cave In	kanji	かん:on, おちい:kun, おとしい:kun
かん	貫	Pierce	kanji	かん:on, つらぬ:kun, ぬき:kun, ぬ:kun
は	覇	Leadership	kanji	は:on, はく:on, はたがしら:kun
ろ	呂	Bath	kanji	ろ:on, りょ:on, せぼね:kun
いばら	茨	Briar	kanji	いばら:kun, し:on, じ:on
よう	擁	Embrace	kanji	よう:on
こ	孤	Orphan	kanji	こ:on
ばい	賠	Compensation	kanji	ばい:on
さ	鎖	Chain	kanji	さ:on, くさり:kun, とざ:kun
ふん	噴	Erupt	kanji	ふん:on, ふ:kun
しょう	祥	Auspicious	kanji	しょう:on, きざ:kun, さいわ:kun, つまび:kun, よ:kun
せい	牲	Offering	kanji	せい:on
ちつ	秩	Order	kanji	ちつ:on
さ	唆	Instigate	kanji	さ:on, そそのか:kun, そそ:kun
ぼう	膨	Swell	kanji	ぼう:on, ふく:kun
ほう	芳	Perfume	kanji	ほう:on, かんば:kun
こう	恒	Constant	kanji	こう:on, つね:kun, つねに:kun
りん	倫	Ethics	kanji	りん:on
ちん	陳	Exhibit	kanji	ちん:on, ひ:kun
す	須	Necessary	kanji	す:on, しゅ:on, すべから:kun, すべし:kun, ひげ:kun, まつ:kun, もち:kun, もと:kun
へん	偏	Biased	kanji	へん:on, かたよ:kun
ぐう	遇	Treatment	kanji	ぐう:on, あ:kun
りょう	糧	Provisions	kanji	りょう:on, ろう:on, かて:kun
しゅ	殊	Especially	kanji	しゅ:on, こと:kun
まん	慢	Ridicule	kanji	まん:on
ぼつ	没	Die	kanji	ぼつ:on, もつ:on, おぼ:kun, しず:kun, ない:kun
たい	怠	Lazy	kanji	たい:on, おこた:kun, なま:kun
そう	遭	Encounter	kanji	そう:on, あ:kun
だ	惰	Lazy	kanji	だ:on
りょう	猟	Hunting	kanji	りょう:on, れふ:on, かり:kun, か:kun
ない	乃	From	kanji	ない:on, すなわ:kun, なんじ:kun, の:kun
あや	綾	Design	kanji	あや:kun, りん:on
さつ	颯	Quick	kanji	さつ:on, そう:on, さっ:kun
はやぶさ	隼	Falcon	kanji	はやぶさ:kun, しゅん:on, じゅん:on
すけ	輔	Help	kanji	すけ:nan, ふ:on, ほ:on, たす:kun
かん	寛	Tolerance	kanji	かん:on, くつろ:kun
ほう	胞	Cell	kanji	ほう:on
じょう	浄	Cleanse	kanji	じょう:on, せい:on, きよ:kun
ずい	随	All	kanji	ずい:on, したが:kun, まにま:kun
こう	稿	Draft	kanji	こう:on, したがき:kun, わら:kun
たん	丹	Rust Colored	kanji	たん:on, に:kun
じょう	壌	Soil	kanji	じょう:on, つち:kun
ほ	舗	Shop	kanji	ほ:on
とう	騰	Inflation	kanji	とう:on, あが:kun, のぼ:kun
い	緯	Latitude	kanji	い:on, ぬき:kun, よこいと:kun
てい	艇	Rowboat	kanji	てい:on
ひ	披	Expose	kanji	ひ:on
にしき	錦	Brocade	kanji	にしき:kun, きん:on
じゅん	准	Semi	kanji	じゅん:on
じょう	剰	Surplus	kanji	じょう:on, あまつさえ:kun, あま:kun
せん	繊	Fiber	kanji	せん:on
ゆ	諭	Admonish	kanji	ゆ:on, さと:kun
さん	惨	Disaster	kanji	さん:on, ざん:on, みじ:kun, いた:kun, むご:kun
ぎゃく	虐	Oppress	kanji	ぎゃく:on, しいた:kun
す	据	Install	kanji	す:kun, きょ:on
じょ	徐	Gently	kanji	じょ:on, おもむ:kun
とう	搭	Board	kanji	とう:on
もう	蒙	Darkness	kanji	もう:on, ぼう:on, おお:kun, くら:kun, こうむ:kun
こい	鯉	Carp	kanji	こい:kun, り:on
たい	戴	Receive	kanji	たい:on, いただ:kun
ひ	緋	Scarlet	kanji	ひ:on, あか:kun, あけ:kun
あけぼの	曙	Dawn	kanji	あけぼの:kun, しょ:on
こ	胡	Barbarian	kanji	こ:on, う:on, ご:on, なんぞ:kun, きゅう:nan
か	瓜	Melon	kanji	か:on, け:on, うり:kun
すい	帥	Commander	kanji	すい:on
けい	啓	Enlighten	kanji	けい:on, さと:kun, ひら:kun
あおい	葵	Hollyhock	kanji	あおい:kun, き:on
しゅん	駿	Speed	kanji	しゅん:on, すん:on, すぐ:kun
りょう	諒	Comprehend	kanji	りょう:on, あきら:kun, まことに:kun
り	莉	Jasmine	kanji	り:on, れい:on, らい:on
げい	鯨	Whale	kanji	げい:on, くじら:kun
そう	荘	Villa	kanji	そう:on, しょう:on, ちゃん:on, あごそ:kun, ほうき:kun
さい	栽	Planting	kanji	さい:on
かい	拐	Kidnap	kanji	かい:on
かん	冠	Crown	kanji	かん:on, かんむり:kun
くん	勲	Merit	kanji	くん:on, いさお:kun
しゅう	酬	Repay	kanji	しゅう:on, しゅ:on, とう:on, むく:kun
もん	紋	Family Crest	kanji	もん:on
おろし	卸	Wholesale	kanji	おろし:kun, おろ:kun, しゃ:on
らん	欄	Column	kanji	らん:on, てすり:kun
いつ	逸	Deviate	kanji	いつ:on, そ:kun, はぐ:kun
しょう	尚	Furthermore	kanji	しょう:on, なお:kun
けん	顕	Appear	kanji	けん:on, あきらか:kun, あらわ:kun
しゅく	粛	Solemn	kanji	しゅく:on, すく:on, つつし:kun
ぐ	愚	Foolish	kanji	ぐ:on, おろ:kun
しょ	庶	All	kanji	しょ:on
せん	践	Practice	kanji	せん:on, ふ:kun
てい	呈	Present	kanji	てい:on
そ	疎	Neglect	kanji	そ:on, しょ:on, うと:kun, まば:kun
しつ	疾	Rapidly	kanji	しつ:on, はや:kun
よう	謡	Noh Chanting	kanji	よう:on, うた:kun
かま	鎌	Sickle	kanji	かま:kun, けん:on, れん:on
こく	酷	Cruel	kanji	こく:on, ひど:kun
じょ	叙	Describe	kanji	じょ:on, つい:kun, ついで:kun
か	且	Also	kanji	か:kun, しょ:on, しょう:on, そ:on
ち	痴	Stupid	kanji	ち:on, おろか:kun, し:kun
ほう	呆	Shock	kanji	ほう:on, あき:kun, おろか:kun, ほけ:kun, ぼ:kun
ほ	哺	Nurse	kanji	ほ:on, ほぐく:kun, ふく:kun
ごう	傲	Proud	kanji	ごう:on, あなど:kun, おご:kun
くき	茎	Stem	kanji	くき:kun, きょう:on, けい:on
あ	阿	Flatter	kanji	あ:on, お:on, おもね:kun, くま:kun
ゆう	悠	Leisure	kanji	ゆう:on
あんず	杏	Apricot	kanji	あんず:kun, あん:on, きょう:on, こう:on
あかね	茜	Red Dye	kanji	あかね:kun, せん:on
しおり	栞	Bookmark	kanji	しおり:kun, かん:on
ふく	伏	Bow	kanji	ふく:on, ふ:kun
ちん	鎮	Tranquilize	kanji	ちん:on, おさえ:kun, しず:kun
ほう	奉	Dedicate	kanji	ほう:on, ぶ:on, たてまつ:kun, まつ:kun, ほう:kun
ゆう	憂	Grief	kanji	ゆう:on, う:kun, うれ:kun
ぼく	朴	Simple	kanji	ぼく:on, えのき:kun, ほう:kun, ほお:kun
とち	栃	Horse Chestnut	kanji	とち:kun
せき	惜	Frugal	kanji	せき:on, お:kun
か	佳	Excellent	kanji	か:on
とう	悼	Grieve	kanji	とう:on, いた:kun
がい	該	The Above	kanji	がい:on
ふ	赴	Proceed	kanji	ふ:on, おもむ:kun
ずい	髄	Marrow	kanji	ずい:on
ぼう	傍	Nearby	kanji	ぼう:on, かたわ:kun, わき:kun, おか:kun, はた:kun, そば:kun
るい	累	Accumulate	kanji	るい:on
ゆ	癒	Healing	kanji	ゆ:on, い:kun, いや:kun
かく	郭	Enclosure	kanji	かく:on, くるわ:kun
にょう	尿	Urine	kanji	にょう:on
ひん	賓	VIP	kanji	ひん:on
りょ	虜	Captive	kanji	りょ:on, ろ:on, とりく:kun, とりこ:kun
かん	憾	Remorse	kanji	かん:on, うら:kun
や	弥	Increasing	kanji	や:kun, び:on, み:on
そ	粗	Coarse	kanji	そ:on, あら:kun
じゅん	循	Circulation	kanji	じゅん:on
ぎょう	凝	Congeal	kanji	ぎょう:on, こ:kun, こご:kun
せき	脊	Stature	kanji	せき:on, せ:kun, せい:kun
しょう	昌	Prosperous	kanji	しょう:on, さかん:kun
たん	旦	Dawn	kanji	たん:on, だん:on, あきら:kun, あき:kun, あさ:kun, あした:kun, ただし:kun
ゆ	愉	Pleasant	kanji	ゆ:on, たの:kun
まつ	抹	Erase	kanji	まつ:on
せん	栓	Cork	kanji	せん:on
これ	之	This	kanji	これ:kun, の:kun, し:on
りゅう	龍	Imperial	kanji	りゅう:on, りょう:on, ろう:on, たつ:kun
りょう	遼	Distant	kanji	りょう:on
えい	瑛	Crystal	kanji	えい:on
な	那	What	kanji	な:on, だ:on, いかん:kun, なに:kun, なんぞ:kun
はく	拍	Beat	kanji	はく:on, ひょう:on
ゆう	猶	Still	kanji	ゆう:on, ゆ:on, なお:kun
さい	宰	Manager	kanji	さい:on
じゃく	寂	Lonely	kanji	じゃく:on, せき:on, さび:kun, さみ:kun
ほう	縫	Sew	kanji	ほう:on, ぬ:kun
ご	呉	Give	kanji	ご:on, くれ:kun, く:kun
ぼん	凡	Mediocre	kanji	ぼん:on, はん:on, おうよ:kun, およ:kun, すべ:kun
うやうや	恭	Respect	kanji	うやうや:kun, きょう:on
さく	錯	Mixed	kanji	さく:on, しゃく:on
こく	穀	Grain	kanji	こく:on
りょう	陵	Mausoleum	kanji	りょう:on, みささぎ:kun
へい	弊	Evil	kanji	へい:on
はく	舶	Ship	kanji	はく:on
きゅう	窮	Destitute	kanji	きゅう:on, きょう:on, きわ:kun
えつ	悦	Delight	kanji	えつ:on, よろこ:kun
ばく	縛	Bind	kanji	ばく:on, しば:kun
かつ	轄	Control	kanji	かつ:on, くさび:kun
げん	弦	Chord	kanji	げん:on, つる:kun
ちつ	窒	Suffocate	kanji	ちつ:on
こう	洪	Flood	kanji	こう:on
せつ	摂	In Addition	kanji	せつ:on, しょう:on, おさ:kun, かね:kun, と:kun
ほう	飽	Bored	kanji	ほう:on, あ:kun
しん	紳	Gentleman	kanji	しん:on
よう	庸	Common	kanji	よう:on
やす	靖	Peaceful	kanji	やす:kun, じょう:on, せい:on
か	嘉	Esteem	kanji	か:on, よい:kun, よみ:kun
さく	搾	Squeeze	kanji	さく:on, しぼ:kun
ちょう	蝶	Butterfly	kanji	ちょう:on
ひ	碑	Tombstone	kanji	ひ:on, いしぶみ:kun
い	尉	Military Officer	kanji	い:on, じょう:on
りん	凛	Cold	kanji	りん:on, きびし:kun
しょう	匠	Artisan	kanji	しょう:on, たくみ:kun
はる	遥	Far Off	kanji	はる:kun, よう:on
ち	智	Wisdom	kanji	ち:on, とも:nan
しば	柴	Brushwood	kanji	しば:kun, さい:on, し:on
ぞく	賊	Robber	kanji	ぞく:on
こ	鼓	Drum	kanji	こ:on, つづみ:kun
せん	旋	Rotation	kanji	せん:on
ちょう	腸	Intestines	kanji	ちょう:on, はらわた:kun
そう	槽	Tank	kanji	そう:on, ふね:kun
ばつ	伐	Fell	kanji	ばつ:on, う:kun, き:kun, そむ:kun
つ	漬	Pickle	kanji	つ:kun, し:on
つぼ	坪	Two Mat Area	kanji	つぼ:kun, へい:on
こん	紺	Navy	kanji	こん:on
ら	羅	Spread Out	kanji	ら:on, うすもの:kun
きょう	峡	Ravine	kanji	きょう:on, こう:on, はざま:kun
ほう	俸	Salary	kanji	ほう:on
じょう	醸	Brew	kanji	じょう:on, かも:kun
ちょう	弔	Condolence	kanji	ちょう:on, とぶら:kun, とむら:kun
おつ	乙	Latter	kanji	おつ:on, いつ:on, おと:kun, きのと:kun
へん	遍	Universal	kanji	へん:on, あまね:kun
こう	衡	Equilibrium	kanji	こう:on
かん	款	Article	kanji	かん:on
えつ	閲	Inspection	kanji	えつ:on, けみ:kun
かつ	喝	Scold	kanji	かつ:on
かん	敢	Daring	kanji	かん:on, あ:kun
まく	膜	Membrane	kanji	まく:on
もう	盲	Blind	kanji	もう:on, めくら:kun
たい	胎	Womb	kanji	たい:on
こう	酵	Fermentation	kanji	こう:on
だ	堕	Degenerate	kanji	だ:on, お:kun, くず:kun
しゃ	遮	Intercept	kanji	しゃ:on, さえぎ:kun
からす	烏	Crow	kanji	からす:kun, うお:on
とつ	凸	Convex	kanji	とつ:on, でこ:kun
おう	凹	Concave	kanji	おう:on, くぼ:kun, へこ:kun, ぼこ:kun
かえで	楓	Maple	kanji	かえで:kun, ふう:on
や	哉	Question Mark	kanji	や:kun, さい:on, かな:kun
そう	蒼	Pale	kanji	そう:on, あお:kun
る	瑠	Lapis Lazuli	kanji	る:on, りゅう:on
ほう	萌	Sprout	kanji	ほう:on, きざ:kun, めばえ:kun, も:kun
りゅう	硫	Sulfur	kanji	りゅう:on
しゃ	赦	Pardon	kanji	しゃ:on
せつ	窃	Steal	kanji	せつ:on, ぬす:kun, ひそ:kun
がい	慨	Sigh	kanji	がい:on
ふ	扶	Aid	kanji	ふ:on, たす:kun
ぎ	戯	Play	kanji	ぎ:on, げ:on, ざ:kun, じゃ:kun, たわむ:kun
だく	濁	Muddy	kanji	だく:on, じょく:on, にご:kun
ほん	奔	Run	kanji	ほん:on, はし:kun
しょう	肖	Resemblance	kanji	しょう:on, あやか:kun
きゅう	朽	Rot	kanji	きゅう:on, く:kun
かく	殻	Husk	kanji	かく:on, こく:on, ばい:on, から:kun, がら:kun
きょう	享	Receive	kanji	きょう:on, こう:on, う:kun
はん	藩	Fiefdom	kanji	はん:on
ばい	媒	Mediator	kanji	ばい:on, なこうど:kun
けい	鶏	Chicken	kanji	けい:on, とり:kun, にわとり:kun
しょく	嘱	Request	kanji	しょく:on, しょく:kun, たの:kun
てつ	迭	Alternate	kanji	てつ:on
つい	椎	Oak	kanji	つい:on, すい:on, う:kun, つち:kun
けん	絹	Silk	kanji	けん:on, きぬ:kun
ばい	陪	Accompany	kanji	ばい:on
ぼう	剖	Divide	kanji	ぼう:on
