"さらあらい",皿洗い,"Dishwashing",vocabulary
"こまる",困る,"To Be Distressed",vocabulary
"あまる",余る,"To Be In Surplus",vocabulary
"よけい",余計,"Unneeded",vocabulary
"ざんよ",残余,"Remainder",vocabulary
"こじん",個人,"Personal",vocabulary
"いっこ",一個,"One Small Thing",vocabulary
"こしつ",個室,"Private Room",vocabulary
"さんこ",三個,"Three Small Things",vocabulary
"たおす",倒す,"To Knock Over",vocabulary
"めんどう",面倒,"Trouble",vocabulary
"とうさん",倒産,"Bankruptcy",vocabulary
"かりて",借り手,"Borrower",vocabulary
"あつい",厚い,"Thick",vocabulary
"あつりょく",圧力,"Pressure",vocabulary
"けつあつ",血圧,"Blood Pressure",vocabulary
"しあつ",指圧,"Shiatsu",vocabulary
"そんざい",存在,"Existence",vocabulary
"じつざい",実在,"Reality",vocabulary
"ざいがい",在外,"Overseas",vocabulary
"むちゅう",夢中,"Crazy About",vocabulary
"あくむ",悪夢,"Nightmare",vocabulary
"ゆめ",夢,"Dream",vocabulary
"ぼうがい",妨害,"Obstruction",vocabulary
"さまたげる",妨げる,"To Obstruct",vocabulary
"かぶる",被る,"To Put On A Hat",vocabulary
"つま",妻,"Wife",vocabulary
"ふさい",夫妻,"Husband And Wife",vocabulary
"さいし",妻子,"Wife And Kids",vocabulary
"いっぷたさい",一夫多妻,"Polygamy",vocabulary
"いや",嫌,"Dislike",vocabulary
"きらい",嫌い,"Dislike",vocabulary
"きげん",機嫌,"Mood",vocabulary
"けんぎ",嫌疑,"Suspicion",vocabulary
"るすばんでんわ",留守番電話,"Answering Machine",vocabulary
"こうがい",公害,"Pollution",vocabulary
"すいがい",水害,"Flood Damage",vocabulary
"むがい",無害,"Harmless",vocabulary
"おしり",お尻,"Butt",vocabulary
"ゆみや",弓矢,"Bow And Arrow",vocabulary
"わすれもの",忘れ物,"Forgotten Item",vocabulary
"きかい",機械,"Machine",vocabulary
"ひこうき",飛行機,"Airplane",vocabulary
"きき",危機,"Crisis",vocabulary
"わざわい",災い,"Disaster",vocabulary
"さいがい",災害,"Natural Disaster",vocabulary
"かさい",火災,"Fire Disaster",vocabulary
"さいなん",災難,"Misfortune",vocabulary
"しんさい",震災,"Earthquake Disaster",vocabulary
"けむい",煙い,"Smoky",vocabulary
"おかす",犯す,"To Commit A Crime",vocabulary
"はんにん",犯人,"Criminal",vocabulary
"きょうはんしゃ",共犯者,"Accomplice",vocabulary
"かくりつ",確率,"Probability",vocabulary
"ひりつ",比率,"Percentage",vocabulary
"うむ",産む,"To Give Birth",vocabulary
"たしかに",確かに,"Certainly",vocabulary
"せいかく",正確,"Accurate",vocabulary
"たちいりきんし",立入禁止,"Do Not Enter",vocabulary
"あな",穴,"Hole",vocabulary
"あなば",穴場,"Hole In The Wall",vocabulary
"はなのあな",鼻の穴,"Nostril",vocabulary
"あなご",穴子,"Conger Eel",vocabulary
"たつ",経つ,"To Pass",vocabulary
"けいけん",経験,"Experience",vocabulary
"つみ",罪,"Sin",vocabulary
"ゆうざい",有罪,"Guilty",vocabulary
"はんざい",犯罪,"Crime",vocabulary
"くさい",臭い,"Stinky",vocabulary
"ひがい",被害,"Damage",vocabulary
"よゆう",余裕,"Surplus",vocabulary
"ゆうふく",裕福,"Wealth",vocabulary
"ろんぶん",論文,"Thesis",vocabulary
"りろん",理論,"Theory",vocabulary
"ろんり",論理,"Logic",vocabulary
"かいぎ",会議,"Meeting",vocabulary
"ぎろん",議論,"Argument",vocabulary
"ふしぎ",不思議,"Wonder",vocabulary
"ぼうし",防止,"Prevention",vocabulary
"ふせぐ",防ぐ,"To Defend",vocabulary
"ぼうすい",防水,"Waterproof",vocabulary
"ぼうか",防火,"Fire Prevention",vocabulary
"よぼう",予防,"Prevention",vocabulary
"こんなん",困難,"Hardship",vocabulary
"ひなん",非難,"Criticism",vocabulary
"むずかしい",難しい,"Difficult",vocabulary
"じしん",地震,"Earthquake",vocabulary
"しんど",震度,"Earthquake Intensity",vocabulary
"よしん",余震,"Aftershock",vocabulary
"じんるいがく",人類学,"Anthropology",vocabulary
"とぶ",飛ぶ,"To Fly",vocabulary
"てあらい",手洗い,"Hand Washing",vocabulary
"むねやけ",胸焼け,"Heartburn",vocabulary
"ふかぶん",不可分,"Indivisible",vocabulary
"かのうせい",可能性,"Possibility",vocabulary
"おんくん",音訓,"On'yomi And Kun'yomi",vocabulary
"ひとたち",人達,"People",vocabulary
"しずしず",静々,"Quietly",vocabulary
"やける",焼ける,"To Be Cooked",vocabulary
"でんしきき",電子機器,"Electronic Equipment",vocabulary
"どくしゃ",読者,"Reader",vocabulary
"ざいりゅう",在留,"Residence",vocabulary
"き",機,"Machine",vocabulary
"じざい",自在,"Freely",vocabulary
"ぎかい",議会,"Diet",vocabulary
"かいぎしつ",会議室,"Conference Room",vocabulary
"ぎいん",議員,"Member Of The Diet",vocabulary
"お",尾,"Tail",vocabulary
"さいこうび",最後尾,"End Of A Line",vocabulary
"てんきよほう",天気予報,"Weather Forecast",vocabulary
"けんお",嫌悪,"Disgust",vocabulary
"ぎちょう",議長,"Chairman",vocabulary
"こうとうがっこう",高等学校,"Senior High School",vocabulary
"のどあめ",喉飴,"Cough Drop",vocabulary
