"このむ",好む,"To Be Fond Of",vocabulary
"えいがかん",映画館,"Movie Theater",vocabulary
"ほとけ",仏,"Buddha",vocabulary
"ぶっきょう",仏教,"Buddhism",vocabulary
"だいぶつ",大仏,"Giant Buddha Statue",vocabulary
"しんじる",信じる,"To Believe",vocabulary
"じしん",自信,"Confidence",vocabulary
"しんごう",信号,"Traffic Light",vocabulary
"しんじん",信心,"Faith",vocabulary
"しんよう",信用,"Trust",vocabulary
"ふしん",不信,"Distrust",vocabulary
"へんしん",返信,"Reply",vocabulary
"ゆうき",勇気,"Courage",vocabulary
"く",区,"District",vocabulary
"くぶん",区分,"Division",vocabulary
"ちく",地区,"District",vocabulary
"たんに",単に,"Simply",vocabulary
"たんご",単語,"Word",vocabulary
"じょうし",上司,"Boss",vocabulary
"さか",坂,"Slope",vocabulary
"へん",変,"Strange",vocabulary
"へんじん",変人,"An Eccentric",vocabulary
"へんか",変化,"Change",vocabulary
"へんし",変死,"Unnatural Death",vocabulary
"たいへん",大変,"Serious",vocabulary
"じへん",事変,"Incident",vocabulary
"おっと",夫,"Husband",vocabulary
"いわ",岩,"Boulder",vocabulary
"かえる",帰る,"To Return Home",vocabulary
"たてる",建てる,"To Build",vocabulary
"けんちく",建築,"Architecture",vocabulary
"しき",式,"Ceremony",vocabulary
"はる",春,"Spring",vocabulary
"はるやすみ",春休み,"Spring Break",vocabulary
"さっこん",昨今,"These Days",vocabulary
"きのう",昨日,"Yesterday",vocabulary
"ひる",昼,"Noon",vocabulary
"ばん",晩,"Night",vocabulary
"こんばんは",今晩は,"Good Evening",vocabulary
"まいばん",毎晩,"Every Night",vocabulary
"はれる",晴れる,"To Clear Up",vocabulary
"どく",毒,"Poison",vocabulary
"ちゅうどく",中毒,"Poisoning",vocabulary
"ゆうどく",有毒,"Poisonous",vocabulary
"しょくちゅうどく",食中毒,"Food Poisoning",vocabulary
"どくがす",毒ガス,"Poison Gas",vocabulary
"ほうほう",方法,"Method",vocabulary
"ぶんぽう",文法,"Grammar",vocabulary
"ふほう",不法,"Illegal",vocabulary
"なく",泣く,"To Cry",vocabulary
"あさい",浅い,"Shallow",vocabulary
"ねこ",猫,"Cat",vocabulary
"こねこ",子猫,"Kitten",vocabulary
"あき",秋,"Autumn",vocabulary
"しんちく",新築,"Newly Built",vocabulary
"せいき",世紀,"Century",vocabulary
"きげんご",紀元後,"AD",vocabulary
"えいご",英語,"English Language",vocabulary
"えいかいわ",英会話,"English Conversation",vocabulary
"えいぶん",英文,"English Writing",vocabulary
"えいこく",英国,"Britain",vocabulary
"えいわ",英和,"English Japanese",vocabulary
"とけい",時計,"Watch",vocabulary
"ごうけい",合計,"Total",vocabulary
"けいかく",計画,"Plan",vocabulary
"けいさん",計算,"Calculation",vocabulary
"ぐんじん",軍人,"Soldier",vocabulary
"かいぐん",海軍,"Navy",vocabulary
"めし",飯,"Meal",vocabulary
"ごはん",ご飯,"Meal",vocabulary
"ぶきよう",不器用,"Clumsy",vocabulary
"おねがい",お願い,"A Request",vocabulary
"のみほうだい",飲み放題,"All You Can Drink",vocabulary
"たべほうだい",食べ放題,"All You Can Eat",vocabulary
"ひとごろし",人殺し,"Murder",vocabulary
"さつじんしゃ",殺人者,"Murderer",vocabulary
"ゆびわ",指輪,"Ring",vocabulary
"わごむ",輪ゴム,"Rubber Band",vocabulary
"せいりする",整理する,"To Arrange",vocabulary
"あんきする",暗記する,"To Memorize",vocabulary
"れんしゅうする",練習する,"To Practice",vocabulary
"うつす",映す,"To Project",vocabulary
"へんじ",変事,"Strange Incident",vocabulary
"どうきちゅう",同期中,"Syncing",vocabulary
"てら",寺,"Temple",vocabulary
"おいしい",美味しい,"Tasty",vocabulary
"かえる",変える,"To Change",vocabulary
"じょうぶ",丈夫,"Sturdy",vocabulary
"たけ",丈,"Height",vocabulary
"がんじょう",頑丈,"Solid",vocabulary
"みかえす",見返す,"To Look Back At",vocabulary
"ぐん",軍,"Army",vocabulary
"れつ",列,"Line",vocabulary
"つて",伝,"Intermediary",vocabulary
"なさけない",情けない,"Miserable",vocabulary
"はなつ",放つ,"To Fire",vocabulary
"ととのえる",整える,"To Arrange",vocabulary
"ひるやすみ",昼休み,"Lunch Break",vocabulary
"はれ",晴れ,"Clear Weather",vocabulary
"さくねん",昨年,"Last Year",vocabulary
