"うりあげ",売り上げ,"Amount Sold",vocabulary
"うりきれ",売り切れ,"Sold Out",vocabulary
"うりて",売り手,"Seller",vocabulary
"ほんもの",本物,"Real Thing",vocabulary
"のりもの",乗り物,"Vehicle",vocabulary
"かねもち",金持ち,"Rich Person",vocabulary
"きもち",気持ち,"Feeling",vocabulary
"ほうそうする",放送する,"To Broadcast",vocabulary
"ものがたり",物語,"Tale",vocabulary
"あらそう",争う,"To Compete",vocabulary
"せんそう",戦争,"War",vocabulary
"きょうそう",競争,"Competition",vocabulary
"なかま",仲間,"Companion",vocabulary
"なか",仲,"Relationship",vocabulary
"なかなおり",仲直り,"Reconciliation",vocabulary
"つたえる",伝える,"To Transmit",vocabulary
"きょうつうてん",共通点,"Common Point",vocabulary
"きょうどう",共同,"Cooperation",vocabulary
"こうきょう",公共,"Public",vocabulary
"きょうゆう",共有,"Shared",vocabulary
"すき",好き,"Like",vocabulary
"ゆうこう",友好,"Friendship",vocabulary
"なる",成る,"To Become",vocabulary
"せいこう",成功,"Success",vocabulary
"ろうじん",老人,"Old Person",vocabulary
"い",〜位,"Rank",vocabulary
"いちい",一位,"First Place",vocabulary
"しゅい",首位,"First Place",vocabulary
"ひくい",低い,"Low",vocabulary
"さいてい",最低,"The Lowest",vocabulary
"しょかい",初回,"The First Time",vocabulary
"さいしょ",最初,"The First",vocabulary
"べつの",別の,"Separate",vocabulary
"べつに",別に,"Not Particularly",vocabulary
"べつじん",別人,"Different Person",vocabulary
"べつべつ",別々,"Separately",vocabulary
"とくべつ",特別,"Special",vocabulary
"きく",利く,"To Work Well",vocabulary
"べんり",便利,"Convenient",vocabulary
"どりょく",努力,"Great Effort",vocabulary
"ろうどう",労働,"Manual Labor",vocabulary
"くろう",苦労,"Hardship",vocabulary
"ろうどうしゃ",労働者,"Laborer",vocabulary
"いのち",命,"Life",vocabulary
"うんめい",運命,"Fate",vocabulary
"めいれい",命令,"Order",vocabulary
"かいがん",海岸,"Seashore",vocabulary
"はなす",放す,"To Release",vocabulary
"かいほうする",開放する,"To Open Up",vocabulary
"むかし",昔,"Long Ago",vocabulary
"でんぱ",電波,"Reception",vocabulary
"そそぐ",注ぐ,"To Pour",vocabulary
"ちゅうい",注意,"Caution",vocabulary
"ちゅうもん",注文,"Order",vocabulary
"しゅうちゅうする",集中する,"To Concentrate",vocabulary
"そだつ",育つ,"To Be Raised",vocabulary
"きょういく",教育,"Education",vocabulary
"ひろう",拾う,"To Pick Up",vocabulary
"さす",指す,"To Point",vocabulary
"ゆび",指,"Finger",vocabulary
"していする",指定する,"To Appoint",vocabulary
"ようふう",洋風,"Western Style",vocabulary
