"いけ",池,"Pond",vocabulary
"うま",馬,"Horse",vocabulary
"ばりき",馬力,"Horsepower",vocabulary
"ささえる",支える,"To Support",vocabulary
"してん",支店,"Branch Office",vocabulary
"すむ",住む,"To Live",vocabulary
"じゅうにん",住人,"Resident",vocabulary
"たすける",助ける,"To Help",vocabulary
"じょりょく",助力,"Assistance",vocabulary
"じょげん",助言,"Advice",vocabulary
"いだい",医大,"Medical University",vocabulary
"いがく",医学,"Medical Science",vocabulary
"いしゃ",医者,"Doctor",vocabulary
"くんしゅこく",君主国,"Monarchy",vocabulary
"きみ",君,"You",vocabulary
"くん",〜君,"Boy Name Ender",vocabulary
"たいする",対する,"To Compare With",vocabulary
"たいがい",対外,"Foreign",vocabulary
"たいりつ",対立,"Confrontation",vocabulary
"はんたい",反対,"Opposition",vocabulary
"きょく",局,"Bureau",vocabulary
"しきょく",支局,"Branch Office",vocabulary
"やく",役,"Role",vocabulary
"やくにん",役人,"Public Official",vocabulary
"やくにたつ",役に立つ,"To Be Useful",vocabulary
"たいやく",大役,"Important Task",vocabulary
"けつ",決,"Decision",vocabulary
"きめる",決める,"To Decide",vocabulary
"けっしん",決心,"Determination",vocabulary
"みけつ",未決,"Pending",vocabulary
"じけつ",自決,"Suicide",vocabulary
"きゅうめい",究明,"Investigation",vocabulary
"けんきゅう",研究,"Research",vocabulary
"なげる",投げる,"To Throw",vocabulary
"しんしん",心身,"Body And Mind",vocabulary
"しんたい",身体,"The Body",vocabulary
"ぜんしん",全身,"Whole Body",vocabulary
"もり",森,"Woods",vocabulary
"りょうしゃ",両者,"Both People",vocabulary
"さくしゃ",作者,"Author",vocabulary
"がくしゃ",学者,"Scholar",vocabulary
"こうがくしゃ",工学者,"Engineer",vocabulary
"ばしょ",場所,"Place",vocabulary
"にゅうじょう",入場,"Entrance",vocabulary
"こうじょう",工場,"Factory",vocabulary
"ところ",所,"Place",vocabulary
"にゅうしょ",入所,"Admission",vocabulary
"しゅっしょ",出所,"Release From Prison",vocabulary
"たしょ",他所,"Another Place",vocabulary
"めいしょ",名所,"Famous Place",vocabulary
"じゅうしょ",住所,"Address",vocabulary
"あさ",朝,"Morning",vocabulary
"あさごはん",朝ごはん,"Breakfast",vocabulary
"あさひ",朝日,"Morning Sun",vocabulary
"ばんごう",番号,"Number",vocabulary
"いちばん",一番,"Number One",vocabulary
"にばん",二番,"Number Two",vocabulary
"こうばん",交番,"Police Box",vocabulary
"こたえ",答え,"Answer",vocabulary
"こたえる",答える,"To Answer",vocabulary
"え",絵,"Painting",vocabulary
"かう",買う,"To Buy",vocabulary
"みち",道,"Road",vocabulary
"ほどう",歩道,"Sidewalk",vocabulary
"どう",〜道,"Method Of",vocabulary
"あいだ",間,"Interval",vocabulary
"じかん",時間,"Time",vocabulary
"かん",〜間,"Amount Of Time",vocabulary
"にんげん",人間,"Human",vocabulary
"まもなく",間もなく,"Soon",vocabulary
"くうかん",空間,"Space",vocabulary
"くも",雲,"Cloud",vocabulary
"かぞえる",数える,"To Count",vocabulary
"かず",数,"Number",vocabulary
"すうじ",数字,"Numeral",vocabulary
"すうがく",数学,"Mathematics",vocabulary
"にんずう",人数,"The Number Of People",vocabulary
"てんすう",点数,"Points",vocabulary
"たのしい",楽しい,"Fun",vocabulary
"おんがく",音楽,"Music",vocabulary
"らく",楽,"Comfort",vocabulary
"はなす",話す,"To Speak",vocabulary
"でんわ",電話,"Telephone",vocabulary
"かいわ",会話,"Conversation",vocabulary
"でんしゃ",電車,"Train",vocabulary
"でんき",電気,"Electricity",vocabulary
"でんち",電池,"Battery",vocabulary
"でんし",電子,"Electron",vocabulary
"でんりょく",電力,"Electric Power",vocabulary
"つぎつぎ",次々,"One By One",vocabulary
"むこう",向こう,"Over There",vocabulary
"まがる",曲がる,"To Be Bent",vocabulary
"なんべい",南米,"South America",vocabulary
"ぜんべい",全米,"All America",vocabulary
"みなみぐち",南口,"South Exit",vocabulary
"おもいで",思い出,"A Memory",vocabulary
"ちかづく",近づく,"To Get Close",vocabulary
"おもいだす",思い出す,"To Remember",vocabulary
"みなおす",見直す,"To Reevaluate",vocabulary
"まったく",全く,"Completely",vocabulary
"ながさ",長さ,"Length",vocabulary
"このまえ",この前,"The Other Day",vocabulary
"ひがしぐち",東口,"East Exit",vocabulary
"おしらせ",お知らせ,"Notice",vocabulary
"なまえ",名前,"Name",vocabulary
"できあがる",出来上がる,"To Be Finished",vocabulary
"まげる",曲げる,"To Bend",vocabulary
"まじる",交じる,"To Be Mixed",vocabulary
"はしりまわる",走り回る,"To Run Around",vocabulary
"あてる",当てる,"To Guess",vocabulary
"まじわる",交わる,"To Intersect",vocabulary
"ばける",化ける,"To Transform",vocabulary
"まわす",回す,"To Turn",vocabulary
"わたしじしん",私自身,"Personally",vocabulary
"しりつだいがく",私立大学,"Private College",vocabulary
"ぜんかい",前回,"Last Time",vocabulary
"み",身,"Body",vocabulary
"あした",明日,"Tomorrow",vocabulary
"ちじょう",地上,"Above Ground",vocabulary
"ほっかいどう",北海道,"Hokkaido",vocabulary
"むける",向ける,"To Turn Towards",vocabulary
"おまえ",お前,"You",vocabulary
"ちちゅうかい",地中海,"Mediterranean Sea",vocabulary
"まいあさ",毎朝,"Every Morning",vocabulary
"あたりまえ",当たり前,"Natural",vocabulary
"すいどう",水道,"Water Supply",vocabulary
"つける",点ける,"To Turn On",vocabulary
"やくめ",役目,"Duty",vocabulary
"きじ",生地,"Material",vocabulary
"ばんぐみ",番組,"Program",vocabulary
"かもく",科目,"Subject",vocabulary
"すうねん",数年,"Several Years",vocabulary
"えもじ",絵文字,"Emoji",vocabulary
"とうしゅ",投手,"Pitcher",vocabulary
