"かなしい",悲しい,"Sad",vocabulary
"にまいじた",二枚舌,"Forked Tongue",vocabulary
"みだれる",乱れる,"To Be In Disorder",vocabulary
"らんせん",乱戦,"Melee",vocabulary
"こんらん",混乱,"Confusion",vocabulary
"さつ",〜冊,"Book Counter",vocabulary
"さんさつ",三冊,"Three Books",vocabulary
"はっさつ",八冊,"Eight Books",vocabulary
"いっさつ",一冊,"One Book",vocabulary
"べっさつ",別冊,"Separate Volume",vocabulary
"いいかげん",いい加減,"Irresponsible",vocabulary
"げんしりょく",原子力,"Nuclear Power",vocabulary
"かいぜん",改善,"Improvement",vocabulary
"ぜんあく",善悪,"Good And Evil",vocabulary
"しゅうだん",集団,"Group",vocabulary
"にゅうだん",入団,"Join",vocabulary
"きせつ",季節,"Season",vocabulary
"うちゅう",宇宙,"Outer Space",vocabulary
"けいかん",警官,"Police Officer",vocabulary
"ないよう",内容,"Contents",vocabulary
"ようぎ",容疑,"Suspicion",vocabulary
"けいようし",形容詞,"Adjective",vocabulary
"りれきしょ",履歴書,"Personal History",vocabulary
"はく",履く,"To Put On Shoes",vocabulary
"わかめ",若布,"Wakame",vocabulary
"ぬの",布,"Cloth",vocabulary
"さいふ",財布,"Wallet",vocabulary
"ふとん",布団,"Futon",vocabulary
"もうふ",毛布,"Blanket",vocabulary
"せいと",生徒,"Student",vocabulary
"ぶっきょうと",仏教徒,"Buddhist",vocabulary
"しんと",信徒,"Believer",vocabulary
"える",得る,"To Acquire",vocabulary
"とく",得,"Benefit",vocabulary
"とくい",得意,"Good At",vocabulary
"せっとく",説得,"Persuasion",vocabulary
"いそがしい",忙しい,"Busy",vocabulary
"こいびと",恋人,"Lover",vocabulary
"あらたまる",改まる,"To Be Renewed",vocabulary
"かいせい",改正,"Revision",vocabulary
"だいしっぱい",大失敗,"Total Failure",vocabulary
"こんぶ",昆布,"Konbu",vocabulary
"やさしい",易しい,"Easy",vocabulary
"ようい",容易,"Ease",vocabulary
"あばれる",暴れる,"To Act Violently",vocabulary
"ぼうりょく",暴力,"Violence",vocabulary
"らんぼう",乱暴,"Violence",vocabulary
"ぼうそう",暴走,"Run Wild",vocabulary
"うめぼし",梅干,"Pickled Plums",vocabulary
"れきし",歴史,"History",vocabulary
"がくれき",学歴,"Academic History",vocabulary
"くらべる",比べる,"To Compare",vocabulary
"ひれい",比例,"Proportion",vocabulary
"たいひ",対比,"Contrast",vocabulary
"まぜる",混ぜる,"To Mix",vocabulary
"まざる",混ざる,"To Get Mixed",vocabulary
"へる",減る,"To Be Decreased",vocabulary
"げんぽう",減法,"Subtraction",vocabulary
"せっく",節句,"Seasonal Festival",vocabulary
"からむ",絡む,"To Be Entangled",vocabulary
"つづく",続く,"To Continue",vocabulary
"ぞくぞく",続々,"One After Another",vocabulary
"した",舌,"Tongue",vocabulary
"ねこじた",猫舌,"Aversion To Hot Foods",vocabulary
"わかい",若い,"Young",vocabulary
"わかもの",若者,"Young Person",vocabulary
"わかわかしい",若々しい,"Youthful",vocabulary
"めいし",名詞,"Noun",vocabulary
"どうし",動詞,"Verb",vocabulary
"かし",歌詞,"Song Lyrics",vocabulary
"じょし",助詞,"Grammar Particle",vocabulary
"すうし",数詞,"Numeral",vocabulary
"じどうし",自動詞,"Intransitive Verb",vocabulary
"むいしき",無意識,"Unconsciousness",vocabulary
"しざい",私財,"Private Funds",vocabulary
"しゃくざい",借財,"Debt",vocabulary
"れんぞく",連続,"Serial",vocabulary
"つれる",連れる,"To Take Along",vocabulary
"ざいばつ",財閥,"Plutocrats",vocabulary
"ひじょうに",非常に,"Very",vocabulary
"ひじょうぐち",非常口,"Emergency Exit",vocabulary
"じゅんい",順位,"Ranking",vocabulary
"じゅんばん",順番,"Order",vocabulary
"おおきいじゅん",大きい順,"Decreasing Order",vocabulary
"ちいさいじゅん",小さい順,"Increasing Order",vocabulary
"せきじゅん",席順,"Seating Order",vocabulary
"ねんだいじゅん",年代順,"Chronological Order",vocabulary
"ごじゅうおんじゅん",五十音順,"Aiueo Order",vocabulary
"はたして",果たして,"Really",vocabulary
"こまかい",細かい,"Detailed",vocabulary
"けいさつしょ",警察署,"Police Station",vocabulary
"せつめいしょ",説明書,"Written Explanation",vocabulary
"ふえ",笛,"Flute",vocabulary
"きてき",汽笛,"Steam Whistle",vocabulary
"くわえる",加える,"To Add",vocabulary
"さんか",参加,"Participation",vocabulary
"れんらくする",連絡する,"To Contact",vocabulary
"げきだん",劇団,"Drama Troupe",vocabulary
"ひんし",品詞,"Part Of Speech",vocabulary
"おぼえる",覚える,"To Memorize",vocabulary
"れんちゅう",連中,"Colleagues",vocabulary
"たぼう",多忙,"Busy",vocabulary
"よろこび",喜び,"Joy",vocabulary
"れんじつ",連日,"Every Day",vocabulary
"かんれん",関連,"Relation",vocabulary
"かなしみ",悲しみ,"Sadness",vocabulary
"ちゅう",宙,"Midair",vocabulary
"こんけつ",混血,"Mixed Race",vocabulary
