り	離	Detach	kanji	り:on, はな:kun
ゆう	融	Dissolve	kanji	ゆう:on
へん	編	Knit	kanji	へん:on, あ:kun
か	華	Showy	kanji	か:on, はな:kun
き	既	Previously	kanji	き:on, すで:kun
ふ	普	Normal	kanji	ふ:on
ごう	豪	Luxurious	kanji	ごう:on
かん	鑑	Model	kanji	かん:on, かんが:kun
じょ	除	Exclude	kanji	じょ:on, じ:on, のぞ:kun
じん	尋	Inquire	kanji	じん:on, たず:kun, ひろ:kun
いく	幾	How Many	kanji	いく:kun, き:on
ろう	廊	Corridor	kanji	ろう:on
そう	掃	Sweep	kanji	そう:on, は:kun
でい	泥	Mud	kanji	でい:on, どろ:kun
ぼう	棒	Pole	kanji	ぼう:on
きょう	驚	Surprised	kanji	きょう:on, おどろ:kun
たん	嘆	Sigh	kanji	たん:on, なげ:kun
そう	倉	Warehouse	kanji	そう:on, くら:kun
そん	孫	Grandchild	kanji	そん:on, まご:kun
す	巣	Nest	kanji	す:kun, そう:on
たい	帯	Belt	kanji	たい:on, おび:kun
けい	径	Diameter	kanji	けい:on
きゅう	救	Rescue	kanji	きゅう:on, すく:kun
さん	散	Scatter	kanji	さん:on, ち:kun
ふん	粉	Powder	kanji	ふん:on, こな:kun, こ:kun
みゃく	脈	Vein	kanji	みゃく:on
さい	菜	Vegetable	kanji	さい:on, な:kun
か	貨	Freight	kanji	か:on
りく	陸	Land	kanji	りく:on
ね	似	Resemble	kanji	ね:on, じ:on, に:kun
きん	均	Equal	kanji	きん:on, ひと:kun
ぼ	墓	Grave	kanji	ぼ:on, はか:kun
ふ	富	Rich	kanji	ふ:on, と:kun, とみ:kun
とく	徳	Virtue	kanji	とく:on
たん	探	Look For	kanji	たん:on, さが:kun, さぐ:kun
てい	偵	Spy	kanji	てい:on
きゅう	久	Long Time	kanji	きゅう:on, く:on, ひさ:kun
じょ	序	Preface	kanji	じょ:on, つい:kun, ついで:kun
げい	迎	Welcome	kanji	げい:on, むか:kun
し	志	Intention	kanji	し:on, こころざし:kun
おん	恩	Kindness	kanji	おん:on
さい	採	Gather	kanji	さい:on, と:kun
さくら	桜	Sakura	kanji	さくら:kun, おう:on, よう:on
えい	永	Eternity	kanji	えい:on
えき	液	Fluid	kanji	えき:on
がん	眼	Eyeball	kanji	がん:on, め:kun
そ	祖	Ancestor	kanji	そ:on
せき	績	Exploits	kanji	せき:on
きょう	興	Interest	kanji	きょう:on, こう:on
えい	衛	Defense	kanji	えい:on
ふく	複	Duplicate	kanji	ふく:on
ざつ	雑	Random	kanji	ざつ:on, ぞう:on
さん	賛	Agree	kanji	さん:on
さん	酸	Acid	kanji	さん:on, す:kun
せん	銭	Coin	kanji	せん:on, ぜに:kun
か	飼	Domesticate	kanji	か:kun, し:on
しょう	傷	Wound	kanji	しょう:on, きず:kun, いた:kun
とう	党	Party	kanji	とう:on
たまご	卵	Egg	kanji	たまご:kun, らん:on
げん	厳	Strict	kanji	げん:on, ごん:on, きび:kun, おごそ:kun
す	捨	Throw Away	kanji	す:kun, しゃ:on
こ	込	Crowded	kanji	こ:kun
みつ	密	Secrecy	kanji	みつ:on, ひそ:kun
お	汚	Dirty	kanji	お:on, よご:kun, きたな:kun, けが:kun
よく	欲	Want	kanji	よく:on, ほ:kun
だん	暖	Warm	kanji	だん:on, あたた:kun
つくえ	机	Desk	kanji	つくえ:kun, き:on
ひ	秘	Secret	kanji	ひ:on, ひ:kun
やく	訳	Translation	kanji	やく:on, わけ:kun
せん	染	Dye	kanji	せん:on, しみ:kun, そ:kun, し:kun
かん	簡	Simplicity	kanji	かん:on
へい	閉	Closed	kanji	へい:on, し:kun, と:kun
し	誌	Magazine	kanji	し:on
まど	窓	Window	kanji	まど:kun, そう:on
ひ	否	No	kanji	ひ:on, いな:kun, いや:kun
きん	筋	Muscle	kanji	きん:on, すじ:kun
すい	垂	Dangle	kanji	すい:on, た:kun
せん	宣	Proclaim	kanji	せん:on, のたま:kun
そん	尊	Revered	kanji	そん:on, とうと:kun, たっと:kun
ちゅう	忠	Loyalty	kanji	ちゅう:on
かく	拡	Extend	kanji	かく:on, ひろ:kun
そう	操	Manipulate	kanji	そう:on, あやつ:kun, みさお:kun
けい	敬	Respect	kanji	けい:on, うやま:kun
ぼ	暮	Livelihood	kanji	ぼ:on, く:kun
はい	灰	Ashes	kanji	はい:kun, かい:on
じゅく	熟	Ripen	kanji	じゅく:on, う:kun
い	異	Differ	kanji	い:on, こと:kun
こう	皇	Emperor	kanji	こう:on
せい	盛	Pile	kanji	せい:on, じょう:on, も:kun, さか:kun
さ	砂	Sand	kanji	さ:on, すな:kun
ばく	漠	Desert	kanji	ばく:on
とう	糖	Sugar	kanji	とう:on
のう	納	Supply	kanji	のう:on, おさ:kun, なっ:kun
はい	肺	Lung	kanji	はい:on
ちょ	著	Author	kanji	ちょ:on, いちじる:kun, あらわ:kun
じょう	蒸	Steam	kanji	じょう:on, む:kun
ぞう	蔵	Storehouse	kanji	ぞう:on, くら:kun
そう	装	Attire	kanji	そう:on, しょう:on, よそお:kun
うら	裏	Backside	kanji	うら:kun, り:on
しょ	諸	Various	kanji	しょ:on, もろ:kun
ちん	賃	Rent	kanji	ちん:on
うわさ	噂	Rumor	kanji	うわさ:kun, そん:on
ご	誤	Mistake	kanji	ご:on, あやま:kun
ぞう	臓	Internal Organs	kanji	ぞう:on
き	貴	Valuable	kanji	き:on, とうと:kun
こう	降	Descend	kanji	こう:on, お:kun, ふ:kun
どん	丼	Rice Bowl	kanji	どん:on, どんぶり:kun
は	吐	Throw Up	kanji	は:kun, つ:kun, と:on
ど	奴	Dude	kanji	ど:on, やつ:kun
れい	隷	Slave	kanji	れい:on
いも	芋	Potato	kanji	いも:kun
しゅく	縮	Shrink	kanji	しゅく:on, ちぢ:kun, ちじ:kun
じゅん	純	Pure	kanji	じゅん:on
たて	縦	Vertical	kanji	たて:kun, じゅう:on
すい	粋	Stylish	kanji	すい:on, いき:kun
せい	聖	Holy	kanji	せい:on
じ	磁	Magnet	kanji	じ:on
こう	紅	Deep Red	kanji	こう:on, べに:kun, くれない:kun
しゃ	射	Shoot	kanji	しゃ:on, い:kun, さ:kun, う:kun
まく	幕	Curtain	kanji	まく:on, ばく:on, とばり:kun
はい	拝	Worship	kanji	はい:on, おが:kun
せん	薦	Recommend	kanji	せん:on, すす:kun
すい	推	Infer	kanji	すい:on, お:kun
き	揮	Brandish	kanji	き:on
えん	沿	Run Alongside	kanji	えん:on, そ:kun
げん	源	Origin	kanji	げん:on, みなもと:kun
きん	勤	Work	kanji	きん:on, つと:kun
かん	歓	Delight	kanji	かん:on
しょう	承	Consent	kanji	しょう:on, うけたまわ:kun
そん	損	Loss	kanji	そん:on, そこ:kun
し	枝	Branch	kanji	し:on, えだ:kun
つま	爪	Claw	kanji	つま:kun, つめ:kun, そう:on
とう	豆	Beans	kanji	とう:on, まめ:kun
こく	刻	Carve	kanji	こく:on, きざ:kun
ふ	腐	Rot	kanji	ふ:on, くさ:kun
そう	痩	Thin	kanji	そう:on, や:kun
ち	遅	Slow	kanji	ち:on, おそ:kun, おく:kun
ちょう	彫	Carve	kanji	ちょう:on, ほ:kun
そく	測	Measure	kanji	そく:on, はか:kun
は	破	Tear	kanji	は:on, やぶ:kun
しゃ	舎	Cottage	kanji	しゃ:on
こう	講	Lecture	kanji	こう:on
たい	滞	Stagnate	kanji	たい:on, とどこお:kun
しょう	紹	Introduce	kanji	しょう:on
かい	介	Jammed In	kanji	かい:on, すけ:nan
こ	己	Oneself	kanji	こ:on, き:on, おのれ:kun
やく	厄	Unlucky	kanji	やく:on
かめ	亀	Turtle	kanji	かめ:kun, き:on
ご	互	Mutual	kanji	ご:on, たが:kun
けん	剣	Sword	kanji	けん:on, つるぎ:kun
じゅ	寿	Lifespan	kanji	じゅ:on, す:on, ことぶき:kun
かれ	彼	He	kanji	かれ:kun, かの:kun, ひ:on
は	恥	Shame	kanji	は:kun, はじ:kun, ち:on
すぎ	杉	Cedar	kanji	すぎ:kun
じゅう	汁	Soup	kanji	じゅう:on, しる:kun
そ	噌	Boisterous	kanji	そ:on
えん	炎	Flame	kanji	えん:on, ほのお:kun
い	為	Sake	kanji	い:on, ため:kun, な:kun, す:kun
くま	熊	Bear	kanji	くま:kun
ごく	獄	Prison	kanji	ごく:on
すい	酔	Drunk	kanji	すい:on, よ:kun
す	酢	Vinegar	kanji	す:kun, さく:on
