"ほ",舗,"Shop",kanji
"とう",騰,"Inflation",kanji
"い",緯,"Latitude",kanji
"てい",艇,"Rowboat",kanji
"ひ",披,"Expose",kanji
"にしき",錦,"Brocade",kanji
"じゅん",准,"Semi",kanji
"じょう",剰,"Surplus",kanji
"せん",繊,"Fiber",kanji
"ゆ",諭,"Admonish",kanji
"さん",惨,"Disaster",kanji
"ぎゃく",虐,"Oppress",kanji
"す",据,"Install",kanji
"じょ",徐,"Gently",kanji
"とう",搭,"Board",kanji
"もう",蒙,"Darkness",kanji
"こい",鯉,"Carp",kanji
"たい",戴,"Receive",kanji
"ひ",緋,"Scarlet",kanji
"あけぼの",曙,"Dawn",kanji
"こ",胡,"Barbarian",kanji
"か",瓜,"Melon",kanji
"すい",帥,"Commander",kanji
"けい",啓,"Enlighten",kanji
"あおい",葵,"Hollyhock",kanji
"しゅん",駿,"Speed",kanji
"りょう",諒,"Comprehend",kanji
"り",莉,"Jasmine",kanji
"げい",鯨,"Whale",kanji
"そう",荘,"Villa",kanji
"さい",栽,"Planting",kanji
"かい",拐,"Kidnap",kanji
"かん",冠,"Crown",kanji
"くん",勲,"Merit",kanji
"しゅう",酬,"Repay",kanji
"もん",紋,"Family Crest",kanji
"おろし",卸,"Wholesale",kanji
"らん",欄,"Column",kanji
"いつ",逸,"Deviate",kanji
"しょう",尚,"Furthermore",kanji
"けん",顕,"Appear",kanji
"しゅく",粛,"Solemn",kanji
"ぐ",愚,"Foolish",kanji
"しょ",庶,"All",kanji
"せん",践,"Practice",kanji
"てい",呈,"Present",kanji
"そ",疎,"Neglect",kanji
"しつ",疾,"Rapidly",kanji
"よう",謡,"Noh Chanting",kanji
"かま",鎌,"Sickle",kanji
"こく",酷,"Cruel",kanji
"じょ",叙,"Describe",kanji
"か",且,"Also",kanji
"ち",痴,"Stupid",kanji
"ほう",呆,"Shock",kanji
"ほ",哺,"Nurse",kanji
"ごう",傲,"Proud",kanji
"くき",茎,"Stem",kanji
"あ",阿,"Flatter",kanji
"ゆう",悠,"Leisure",kanji
"あんず",杏,"Apricot",kanji
"あかね",茜,"Red Dye",kanji
"しおり",栞,"Bookmark",kanji
"ふく",伏,"Bow",kanji
"ちん",鎮,"Tranquilize",kanji
"ほう",奉,"Dedicate",kanji
"ゆう",憂,"Grief",kanji
"ぼく",朴,"Simple",kanji
"とち",栃,"Horse Chestnut",kanji
"せき",惜,"Frugal",kanji
"か",佳,"Excellent",kanji
"とう",悼,"Grieve",kanji
"がい",該,"The Above",kanji
"ふ",赴,"Proceed",kanji
"ずい",髄,"Marrow",kanji
"ぼう",傍,"Nearby",kanji
"るい",累,"Accumulate",kanji
"ゆ",癒,"Healing",kanji
"かく",郭,"Enclosure",kanji
"にょう",尿,"Urine",kanji
"ひん",賓,"VIP",kanji
"りょ",虜,"Captive",kanji
"かん",憾,"Remorse",kanji
"や",弥,"Increasing",kanji
"そ",粗,"Coarse",kanji
"じゅん",循,"Circulation",kanji
"ぎょう",凝,"Congeal",kanji
"せき",脊,"Stature",kanji
"しょう",昌,"Prosperous",kanji
"たん",旦,"Dawn",kanji
"ゆ",愉,"Pleasant",kanji
"まつ",抹,"Erase",kanji
"せん",栓,"Cork",kanji
"これ",之,"This",kanji
"りゅう",龍,"Imperial",kanji
"りょう",遼,"Distant",kanji
"えい",瑛,"Crystal",kanji
"な",那,"What",kanji
"はく",拍,"Beat",kanji
"ゆう",猶,"Still",kanji
"さい",宰,"Manager",kanji
"じゃく",寂,"Lonely",kanji
"ほう",縫,"Sew",kanji
"ご",呉,"Give",kanji
"ぼん",凡,"Mediocre",kanji
"うやうや",恭,"Respect",kanji
"さく",錯,"Mixed",kanji
"こく",穀,"Grain",kanji
"りょう",陵,"Mausoleum",kanji
"へい",弊,"Evil",kanji
"はく",舶,"Ship",kanji
"きゅう",窮,"Destitute",kanji
"えつ",悦,"Delight",kanji
"ばく",縛,"Bind",kanji
"かつ",轄,"Control",kanji
"げん",弦,"Chord",kanji
"ちつ",窒,"Suffocate",kanji
"こう",洪,"Flood",kanji
"せつ",摂,"In Addition",kanji
"ほう",飽,"Bored",kanji
"しん",紳,"Gentleman",kanji
"よう",庸,"Common",kanji
"やす",靖,"Peaceful",kanji
"か",嘉,"Esteem",kanji
"さく",搾,"Squeeze",kanji
"ちょう",蝶,"Butterfly",kanji
"ひ",碑,"Tombstone",kanji
"い",尉,"Military Officer",kanji
"りん",凛,"Cold",kanji
"しょう",匠,"Artisan",kanji
"はる",遥,"Far Off",kanji
"ち",智,"Wisdom",kanji
"しば",柴,"Brushwood",kanji
"ぞく",賊,"Robber",kanji
"こ",鼓,"Drum",kanji
"せん",旋,"Rotation",kanji
"ちょう",腸,"Intestines",kanji
"そう",槽,"Tank",kanji
"ばつ",伐,"Fell",kanji
"つ",漬,"Pickle",kanji
"つぼ",坪,"Two Mat Area",kanji
"こん",紺,"Navy",kanji
"ら",羅,"Spread Out",kanji
"きょう",峡,"Ravine",kanji
"ほう",俸,"Salary",kanji
"じょう",醸,"Brew",kanji
"ちょう",弔,"Condolence",kanji
"おつ",乙,"Latter",kanji
"へん",遍,"Universal",kanji
"こう",衡,"Equilibrium",kanji
"かん",款,"Article",kanji
"えつ",閲,"Inspection",kanji
"かつ",喝,"Scold",kanji
"かん",敢,"Daring",kanji
"まく",膜,"Membrane",kanji
"もう",盲,"Blind",kanji
"たい",胎,"Womb",kanji
"こう",酵,"Fermentation",kanji
"だ",堕,"Degenerate",kanji
"しゃ",遮,"Intercept",kanji
"からす",烏,"Crow",kanji
"とつ",凸,"Convex",kanji
"おう",凹,"Concave",kanji
"かえで",楓,"Maple",kanji
"や",哉,"Question Mark",kanji
"そう",蒼,"Pale",kanji
"る",瑠,"Lapis Lazuli",kanji
"ほう",萌,"Sprout",kanji
"りゅう",硫,"Sulfur",kanji
"しゃ",赦,"Pardon",kanji
"せつ",窃,"Steal",kanji
"がい",慨,"Sigh",kanji
"ふ",扶,"Aid",kanji
"ぎ",戯,"Play",kanji
"き",忌,"Mourning",kanji
"だく",濁,"Muddy",kanji
"ほん",奔,"Run",kanji
"しょう",肖,"Resemblance",kanji
"きゅう",朽,"Rot",kanji
"かく",殻,"Husk",kanji
"きょう",享,"Receive",kanji
"はん",藩,"Fiefdom",kanji
"ばい",媒,"Mediator",kanji
"けい",鶏,"Chicken",kanji
"しょく",嘱,"Request",kanji
"てつ",迭,"Alternate",kanji
"つい",椎,"Oak",kanji
"けん",絹,"Silk",kanji
"ばい",陪,"Accompany",kanji
"ぼう",剖,"Divide",kanji
"ふ",譜,"Genealogy",kanji
"しゅく",淑,"Graceful",kanji
"はん",帆,"Sail",kanji
"ふん",憤,"Resent",kanji
"しゃく",酌,"Serve",kanji
"あかつき",暁,"Dawn",kanji
"けつ",傑,"Greatness",kanji
"じょう",錠,"Lock",kanji
"しの",凌,"Endure",kanji
"みず",瑞,"Congratulations",kanji
"すが",菅,"Sedge",kanji
"れん",漣,"Ripples",kanji
"り",璃,"Glassy",kanji
"せん",遷,"Transition",kanji
"せつ",拙,"Clumsy",kanji
"とうげ",峠,"Peak",kanji
"とく",篤,"Deliberate",kanji
"お",叔,"Uncle",kanji
"めす",雌,"Female",kanji
"こら",堪,"Endure",kanji
"ぎん",吟,"Recital",kanji
"じん",甚,"Very",kanji
"すう",崇,"Worship",kanji
"しつ",漆,"Lacquer",kanji
"みさき",岬,"Cape",kanji
"ぼう",紡,"Spinning",kanji
"しょう",礁,"Reef",kanji
"とん",屯,"Barracks",kanji
"いん",姻,"Marry",kanji
"ぎ",擬,"Imitate",kanji
"ぼく",睦,"Friendly",kanji
"かん",閑,"Leisure",kanji
"そう",曹,"Official",kanji
"えい",詠,"Compose",kanji
"ひ",卑,"Lowly",kanji
"ぶ",侮,"Despise",kanji
"ちゅう",鋳,"Cast",kanji
"べつ",蔑,"Scorn",kanji
"たん",胆,"Guts",kanji
"ろう",浪,"Wander",kanji
"か",禍,"Evil",kanji
"らく",酪,"Dairy",kanji
"あこが",憧,"Long For",kanji
"けい",慶,"Congratulate",kanji
"あ",亜,"Asia",kanji
"た",汰,"Select",kanji
"あずさ",梓,"Wood Block",kanji
"さ",沙,"Sand",kanji
"せい",逝,"Die",kanji
"とく",匿,"Hide",kanji
"か",寡,"Widow",kanji
"り",痢,"Diarrhea",kanji
"こう",坑,"Pit",kanji
"あい",藍,"Indigo",kanji
"はん",畔,"Shore",kanji
"うた",唄,"Shamisen Song",kanji
"ごう",拷,"Torture",kanji
"けい",渓,"Valley",kanji
"れん",廉,"Bargain",kanji
"きん",謹,"Humble",kanji
"ゆう",湧,"Well",kanji
"しゅう",醜,"Ugly",kanji
"ます",升,"Grid",kanji
"じゅん",殉,"Martyr",kanji
"はん",煩,"Annoy",kanji
"がい",劾,"Censure",kanji
"さん",桟,"Jetty",kanji
"むこ",婿,"Groom",kanji
"ぼ",慕,"Yearn For",kanji
"ひ",罷,"Quit",kanji
"きょう",矯,"Correct",kanji
"ぼう",某,"Certain",kanji
"しゅう",囚,"Criminal",kanji
"ひ",泌,"Secrete",kanji
"ようや",漸,"Gradually",kanji
"そう",藻,"Seaweed",kanji
"もう",妄,"Reckless",kanji
"ばん",蛮,"Barbarian",kanji
"けん",倹,"Thrifty",kanji
"きつね",狐,"Fox",kanji
