"やきにく",焼き肉,"Roast Meat",vocabulary
"ゆうやけ",夕焼け,"Sunset",vocabulary
"けむり",煙,"Smoke",vocabulary
"こくえん",黒煙,"Black Smoke",vocabulary
"いのる",祈る,"To Pray",vocabulary
"きねん",祈念,"Prayer",vocabulary
"きがん",祈願,"Prayer",vocabulary
"きんえん",禁煙,"No Smoking",vocabulary
"きんし",禁止,"Forbidden",vocabulary
"ぜんでら",禅寺,"Zen Temple",vocabulary
"ぜんそう",禅僧,"Zen Priest",vocabulary
"じんしゅ",人種,"Race Of People",vocabulary
"ひとしい",等しい,"Equal",vocabulary
"とうごう",等号,"Equal Sign",vocabulary
"いっとう",一等,"First Class",vocabulary
"ふとう",不等,"Inequality",vocabulary
"くんれん",訓練,"Training",vocabulary
"むね",胸,"Chest",vocabulary
"のう",脳,"Brain",vocabulary
"のうし",脳死,"Brain Death",vocabulary
"のうみそ",脳みそ,"Brains",vocabulary
"せんのう",洗脳,"Brainwashing",vocabulary
"らくがき",落書き,"Graffiti",vocabulary
"はがき",葉書,"Postcard",vocabulary
"くんよみ",訓読み,"Kun'yomi",vocabulary
"きょうくん",教訓,"Lesson",vocabulary
"ゆるす",許す,"To Permit",vocabulary
"ともだち",友達,"Friend",vocabulary
"はいたつする",配達する,"To Deliver",vocabulary
"たつじん",達人,"Master",vocabulary
"でんたつ",伝達,"Transmission",vocabulary
"しずか",静か,"Quiet",vocabulary
"せいし",静止,"Still",vocabulary
"へいせい",平静,"Calm",vocabulary
"じんるい",人類,"Mankind",vocabulary
"ぶんるい",分類,"Classification",vocabulary
"しゅるい",種類,"Kind",vocabulary
"しんるい",親類,"Relatives",vocabulary
"きしゃ",汽車,"Steam Train",vocabulary
"きせん",汽船,"Steam Ship",vocabulary
"しょるい",書類,"Document",vocabulary
"かようび",火曜日,"Tuesday",vocabulary
"きんようび",金曜日,"Friday",vocabulary
"かのう",可能,"Possible",vocabulary
"だいじょうぶ",大丈夫,"Safe",vocabulary
"まい",〜枚,"Flat Object",vocabulary
"すわる",座る,"To Sit",vocabulary
"たち",〜達,"Pluralizing Suffix",vocabulary
"けいこく",警告,"Warning",vocabulary
"かたまる",固まる,"To Harden",vocabulary
"たっする",達する,"To Attain",vocabulary
"とおく",遠く,"Far Away",vocabulary
"こもりうた",子守歌,"Lullaby",vocabulary
"こうとう",高等,"High Class",vocabulary
"じしょけい",辞書形,"Dictionary Form",vocabulary
"たいとう",対等,"Equality",vocabulary
"さいわい",幸い,"Happiness",vocabulary
"きんじる",禁じる,"To Prohibit",vocabulary
"しなもの",品物,"Goods",vocabulary
"のど",喉,"Throat",vocabulary
"こうとう",喉頭,"Larynx",vocabulary
"たたく",叩く,"To Strike",vocabulary
"こうとう",叩頭,"Kowtow",vocabulary
"あめ",飴,"Candy",vocabulary
"あめざいく",飴細工,"Sugar Sculpture",vocabulary
