てき	敵	Enemy	21	kanji	てき:on, かな:kun, かたき:kun
さい	済	Come To An End	21	kanji	さい:on, す:kun
い	委	Committee	21	kanji	い:on, ゆだ:kun
きょ	挙	Raise	21	kanji	きょ:on, あ:kun
はん	判	Judge	21	kanji	はん:on
せい	制	Control	21	kanji	せい:on
む	務	Task	21	kanji	む:on, つと:kun
さ	査	Inspect	21	kanji	さ:on
そう	総	Whole	21	kanji	そう:on
せつ	設	Establish	21	kanji	せつ:on, もう:kun
し	資	Resources	21	kanji	し:on
けん	権	Rights	21	kanji	けん:on
けん	件	Matter	21	kanji	けん:on
は	派	Sect	21	kanji	は:on
おか	岡	Hill	21	kanji	おか:kun
そ	素	Element	21	kanji	そ:on, す:on
だん	断	Cut Off	21	kanji	だん:on, ことわ:kun, た:kun
ひょう	評	Evaluate	21	kanji	ひょう:on
ひ	批	Criticism	21	kanji	ひ:on
にん	任	Duty	21	kanji	にん:on, まか:kun
けん	検	Examine	21	kanji	けん:on
しん	審	Judge	21	kanji	しん:on
じょう	条	Clause	21	kanji	じょう:on
せき	責	Blame	21	kanji	せき:on, せ:kun
しょう	省	Conserve	21	kanji	しょう:on, せい:on, はぶ:kun
ぞう	増	Increase	21	kanji	ぞう:on, ふ:kun, ま:kun
ぜい	税	Tax	21	kanji	ぜい:on
かい	解	Untie	21	kanji	かい:on, と:kun
さい	際	Occasion	21	kanji	さい:on, きわ:kun
にん	認	Recognize	21	kanji	にん:on, みと:kun
き	企	Plan	21	kanji	き:on, くわだ:kun
ぎ	義	Righteousness	21	kanji	ぎ:on
せん	羨	Envy	21	kanji	せん:on, うらや:kun
ばつ	罰	Penalty	22	kanji	ばつ:on
たん	誕	Birth	22	kanji	たん:on
だつ	脱	Undress	22	kanji	だつ:on, ぬ:kun
か	過	Surpass	22	kanji	か:on, す:kun, あやま:kun
ぼう	坊	Monk	22	kanji	ぼう:on
ね	寝	Lie Down	22	kanji	ね:kun, しん:on
みや	宮	Shinto Shrine	22	kanji	みや:kun, きゅう:on
かく	各	Each	22	kanji	かく:on, おの:kun
あん	案	Plan	22	kanji	あん:on
ち	置	Put	22	kanji	ち:on, お:kun
ひ	費	Expense	22	kanji	ひ:on, つい:kun
か	価	Value	22	kanji	か:on, あたい:kun
せい	勢	Force	22	kanji	せい:on, せ:on, いきお:kun
えい	営	Manage	22	kanji	えい:on, いとな:kun
じ	示	Indicate	22	kanji	じ:on, し:on, しめ:kun
とう	統	Unite	22	kanji	とう:on, す:kun
りょう	領	Territory	22	kanji	りょう:on
さく	策	Plan	22	kanji	さく:on
ふじ	藤	Wisteria	22	kanji	ふじ:kun, とう:on, どう:on
ふく	副	Vice	22	kanji	ふく:on
かん	観	View	22	kanji	かん:on, み:kun
ち	値	Value	22	kanji	ち:on, ね:kun, あたい:kun
きゅう	吸	Suck	22	kanji	きゅう:on, す:kun
いき	域	Region	22	kanji	いき:on
し	姿	Figure	22	kanji	し:on, すがた:kun
おう	応	Respond	22	kanji	おう:on
てい	提	Present	22	kanji	てい:on
えん	援	Aid	22	kanji	えん:on
じょう	状	Condition	22	kanji	じょう:on
たい	態	Appearance	22	kanji	たい:on, わざ:kun
が	賀	Congratulations	22	kanji	が:on
てい	諦	Give Up	22	kanji	てい:on, あきら:kun
しゅう	袖	Sleeve	22	kanji	しゅう:on, そで:kun
しゅう	収	Obtain	23	kanji	しゅう:on, おさ:kun
てい	停	Halt	23	kanji	てい:on
かく	革	Leather	23	kanji	かく:on, かわ:kun
しょく	職	Employment	23	kanji	しょく:on
き	鬼	Demon	23	kanji	き:on, おに:kun
き	規	Standard	23	kanji	き:on
ご	護	Defend	23	kanji	ご:on
わり	割	Divide	23	kanji	わり:kun, わ:kun, かつ:on
さい	裁	Judge	23	kanji	さい:on, さば:kun, た:kun
さき	崎	Cape	23	kanji	さき:kun, き:on
えん	演	Perform	23	kanji	えん:on
りつ	律	Law	23	kanji	りつ:on
し	師	Teacher	23	kanji	し:on
かん	看	Watch Over	23	kanji	かん:on
じゅん	準	Standard	23	kanji	じゅん:on
そく	則	Rule	23	kanji	そく:on, のっと:kun
び	備	Provide	23	kanji	び:on, そな:kun
どう	導	Lead	23	kanji	どう:on, みちび:kun
かん	幹	Tree Trunk	23	kanji	かん:on, みき:kun
ちょう	張	Stretch	23	kanji	ちょう:on, は:kun
ゆう	優	Superior	23	kanji	ゆう:on, やさ:kun, すぐ:kun
たく	宅	House	23	kanji	たく:on
たく	沢	Swamp	23	kanji	たく:on, さわ:kun
ぜい	贅	Luxury	23	kanji	ぜい:on, いぼ:kun
し	施	Carry Out	23	kanji	し:on, せ:on, ほどこ:kun
げん	現	Present Time	23	kanji	げん:on, あらわ:kun
にゅう	乳	Milk	23	kanji	にゅう:on, ちち:kun
よ	呼	Call	23	kanji	よ:kun, こ:on
しろ	城	Castle	23	kanji	しろ:kun, じょう:on
はい	俳	Haiku	23	kanji	はい:on
しゅう	秀	Excel	23	kanji	しゅう:on, ひい:kun
たん	担	Carry	24	kanji	たん:on, にな:kun, かつ:kun
がく	額	Amount	24	kanji	がく:on, ひたい:kun
せい	製	Manufacture	24	kanji	せい:on
ちが	違	Different	24	kanji	ちが:kun, い:on
ゆ	輸	Transport	24	kanji	ゆ:on
ねん	燃	Burn	24	kanji	ねん:on, も:kun
しゅく	祝	Celebrate	24	kanji	しゅく:on, しゅう:on, いわ:kun
とど	届	Deliver	24	kanji	とど:kun
せま	狭	Narrow	24	kanji	せま:kun, せば:kun, きょう:on
かた	肩	Shoulder	24	kanji	かた:kun, けん:on
うで	腕	Arm	24	kanji	うで:kun, わん:on
こし	腰	Waist	24	kanji	こし:kun, よう:on
しょく	触	Touch	24	kanji	しょく:on, さわ:kun, ふ:kun
さい	載	Publish	24	kanji	さい:on, の:kun
そう	層	Layer	24	kanji	そう:on
けい	型	Model	24	kanji	けい:on, かた:kun
ちょう	庁	Agency	24	kanji	ちょう:on
し	視	Look At	24	kanji	し:on, み:kun
さ	差	Distinction	24	kanji	さ:on, さ:kun
かん	管	Pipe	24	kanji	かん:on, くだ:kun
ぞう	象	Elephant	24	kanji	ぞう:on, しょう:on
りょう	量	Quantity	24	kanji	りょう:on, はか:kun
きょう	境	Boundary	24	kanji	きょう:on, さかい:kun
かん	環	Loop	24	kanji	かん:on
ぶ	武	Military	24	kanji	ぶ:on, む:on, たけ:kun
しつ	質	Quality	24	kanji	しつ:on, しち:on
じゅつ	述	Mention	24	kanji	じゅつ:on, の:kun
きょう	供	Servant	24	kanji	きょう:on, とも:kun, そな:kun
てん	展	Expand	24	kanji	てん:on, のぶ:kun, のび:kun
はん	販	Sell	24	kanji	はん:on
かぶ	株	Stocks	24	kanji	かぶ:kun, しゅ:on
げん	限	Limit	25	kanji	げん:on, かぎ:kun
よ	与	Give	25	kanji	よ:on, あた:kun
がん	含	Include	25	kanji	がん:on, ふく:kun
えい	影	Shadow	25	kanji	えい:on, かげ:kun
きょう	況	Condition	25	kanji	きょう:on
わた	渡	Transit	25	kanji	わた:kun, と:on
きょう	響	Echo	25	kanji	きょう:on, ひび:kun
ひょう	票	Ballot	25	kanji	ひょう:on
けい	景	Scene	25	kanji	けい:on
ぬ	抜	Extract	25	kanji	ぬ:kun, ばつ:on, はつ:on, はい:on
そ	訴	Sue	25	kanji	そ:on, うった:kun
しょう	訟	Lawsuit	25	kanji	しょう:on
たい	逮	Apprehend	25	kanji	たい:on
ほ	補	Supplement	25	kanji	ほ:on, おぎな:kun
こう	候	Climate	25	kanji	こう:on
こう	構	Set Up	25	kanji	こう:on, かま:kun
も	模	Imitation	25	kanji	も:on, ぼ:on
ほ	捕	Catch	25	kanji	ほ:on, つか:kun, とら:kun
せん	鮮	Fresh	25	kanji	せん:on, あざ:kun
こう	効	Effective	25	kanji	こう:on, き:kun
ぞく	属	Belong	25	kanji	ぞく:on
かん	慣	Accustomed	25	kanji	かん:on, な:kun
ほう	豊	Plentiful	25	kanji	ほう:on, ゆた:kun
まん	満	Full	25	kanji	まん:on, み:kun
ひ	肥	Obese	25	kanji	ひ:on, こ:kun, こえ:kun
かん	巻	Scroll	25	kanji	かん:on, ま:kun
そう	捜	Search	25	kanji	そう:on, さが:kun
こう	絞	Strangle	25	kanji	こう:on, し:kun, しぼ:kun
はい	輩	Comrade	25	kanji	はい:on
いん	隠	Hide	25	kanji	いん:on, かく:kun
か	掛	Hang	25	kanji	か:kun, かい:on, けい:on
か	替	Replace	25	kanji	か:kun, たい:on
きょ	居	Alive	25	kanji	きょ:on, い:kun
とら	捉	Catch	25	kanji	とら:kun, そく:on
ぞう	造	Create	26	kanji	ぞう:on, つく:kun
じゅ	授	Instruct	26	kanji	じゅ:on, さず:kun
いん	印	Seal	26	kanji	いん:on, しるし:kun
そう	創	Create	26	kanji	そう:on
ふく	復	Restore	26	kanji	ふく:on
おう	往	Depart	26	kanji	おう:on
かく	較	Contrast	26	kanji	かく:on, こう:on
ひつ	筆	Writing Brush	26	kanji	ひつ:on, ふで:kun
えん	鉛	Lead	26	kanji	えん:on, なまり:kun
ちょ	貯	Savings	26	kanji	ちょ:on, たくわ:kun
こ	故	Circumstance	26	kanji	こ:on, ゆえ:kun
しょう	障	Hinder	26	kanji	しょう:on, さわ:kun
じゅう	従	Obey	26	kanji	じゅう:on, したが:kun
が	我	I	26	kanji	が:on, われ:kun, わ:kun
げき	激	Fierce	26	kanji	げき:on, はげ:kun
し	刺	Stab	26	kanji	し:on, さ:kun
れい	励	Encourage	26	kanji	れい:on, はげ:kun
とう	討	Chastise	26	kanji	とう:on
ゆう	郵	Mail	26	kanji	ゆう:on
しん	針	Needle	26	kanji	しん:on, はり:kun
ちょう	徴	Indication	26	kanji	ちょう:on
かい	怪	Suspicious	26	kanji	かい:on, け:on, あや:kun
じゅう	獣	Beast	26	kanji	じゅう:on, けもの:kun
とつ	突	Stab	26	kanji	とつ:on, つ:kun
か	菓	Cake	26	kanji	か:on
か	河	River	26	kanji	か:on, かわ:kun, こう:nan, こお:nan
しん	振	Shake	26	kanji	しん:on, ふ:kun
あせ	汗	Sweat	26	kanji	あせ:kun, かん:on
ぶた	豚	Pork	26	kanji	ぶた:kun, とん:on
さ	再	Again	26	kanji	さ:on, さい:on, ふたた:kun
せつ	接	Adjoin	26	kanji	せつ:on, つ:kun
どく	独	Alone	26	kanji	どく:on, ひと:kun
せん	占	Fortune	26	kanji	せん:on, うらな:kun, し:kun
しょう	招	Beckon	27	kanji	しょう:on, まね:kun
だん	段	Steps	27	kanji	だん:on
い	胃	Stomach	27	kanji	い:on
ふく	腹	Belly	27	kanji	ふく:on, はら:kun, なか:kun
つう	痛	Pain	27	kanji	つう:on, いた:kun
たい	退	Retreat	27	kanji	たい:on, しりぞ:kun, ひ:kun, ど:kun, の:kun
くつ	屈	Yield	27	kanji	くつ:on, かが:kun
なや	悩	Worry	27	kanji	なや:kun, のう:on
か	暇	Spare Time	27	kanji	か:on, ひま:kun, いとま:kun
しき	織	Weave	27	kanji	しき:on, しょく:on, お:kun
か	貸	Lend	27	kanji	か:kun, たい:on
めい	迷	Astray	27	kanji	めい:on, まよ:kun
わく	惑	Misguided	27	kanji	わく:on, まど:kun
